"school_code","school_name","school_address1","school_address2","school_city","school_province","school_postal_code","school_phone","authority_type","latitude","longitude","school_updated","school_authority_code","ecs","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total","start_year","end_year","enrollment_updated"
"3234","Ecole Coloniale Estates School","37 Coloniale Way","","Beaumont","AB","T4X1M7","(780) 929-5904","Public","53.362322162464","-113.40861463936","2017-03-16 21:15:31","0","0","0","0","0","6","48","-25","30","-9","0","0","0","0","50","2012","2013","2017-03-16 21:16:27"
"3235","John Maland High School","105 Athabasca Avenue","","Devon","AB","T9G1A4","(780) 987-3709","Public","53.3654828","-113.7193394","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","6","-8","-17","-19","2012","2013","2017-03-16 21:16:27"
"3236","Robina Baker Elementary School","1 Jasper Court S.","","Devon","AB","T9G1A2","(780) 987-3705","Public","53.363663","-113.726789","2017-03-16 21:15:31","0","-7","13","11","-7","1","0","0","0","0","0","0","0","0","11","2012","2013","2017-03-16 21:16:27"
"3237","Riverview Middle School","165 Athabasca Drive","","Devon","AB","T9G1A5","(780) 987-2204","Public","53.3636989","-113.71628","2017-03-16 21:15:31","0","0","0","0","0","0","7","7","11","-10","-2","1","0","0","14","2012","2013","2017-03-16 21:16:27"
"3238","Black Gold Outreach School","104, 4330 Black Gold Drive","","Leduc","AB","T9E3C3","(780) 986-9466","Public","53.2571214","-113.5280449","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-1","3","0","2","-5","69","68","2012","2013","2017-03-16 21:16:27"
"3270","Notre Dame School","66 South Park Drive","","Leduc","AB","T9E7J1","(780) 986-9300","Separate","53.253269","-113.534832","2017-03-16 21:15:31","0","-8","-6","3","-2","11","14","-4","0","0","0","0","0","0","8","2012","2013","2017-03-16 21:16:27"
"3271","St. Benedict School","75 Alton Drive","","Leduc","AB","T9E7K1","(780) 986-7480","Separate","53.258905243379","-113.58119349091","2017-03-16 21:15:31","0","-13","-1","8","-5","-4","11","0","0","0","0","0","0","0","-4","2012","2013","2017-03-16 21:16:27"
"3272","Christ The King Junior Senior High School","3511 Rollyview Road","","Leduc","AB","T9E6N4","(780) 986-6859","Separate","53.2498716","-113.5203552","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","6","-9","15","-27","-14","-12","-41","2012","2013","2017-03-16 21:16:27"
"3290","Devon Christian School","205 Miquelon Avenue West","","Devon","AB","T9G0L8","(780) 987-4157","Private School","53.35177940246","-113.73496507738","2017-03-16 21:15:31","0","-4","3","-4","10","-5","0","-2","1","-3","4","0","0","0","0","2012","2013","2017-03-16 21:16:27"
"3301","Ardrossan Junior Senior High School","53129 Range Road 222","","Ardrossan","AB","T8E2M8","(780) 922-2228","Public","53.561828830942","-113.14691534153","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","29","18","-31","17","-16","21","38","2012","2013","2017-03-16 21:16:27"
"3303","Ecole Elementaire Ardrossan Elementary School","53131 Range Road 222","","Ardrossan","AB","T8E2M8","(780) 922-2066","Public","53.562810079944","-113.14728042195","2017-03-16 21:15:31","0","-17","44","4","-6","2","-8","15","0","0","0","0","0","0","34","2012","2013","2017-03-16 21:16:27"
"3304","Uncas Elementary School","21313 Township Road 524","","Ardrossan","AB","T8G2G2","(780) 922-4025","Public","53.511159887028","-113.02756022678","2017-03-16 21:15:31","0","7","4","0","0","1","4","-19","0","0","0","0","0","0","-3","2012","2013","2017-03-16 21:16:27"
"3307","Sherwood Park Next Step I Outreach School","1604 Sherwood Drive","","Sherwood Park","AB","T8A0Z2","(780) 464-1899","Public","53.525798549607","-113.30123275855","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","1","-4","-4","31","0","-21","3","2012","2013","2017-03-16 21:16:27"
"3310","Fort Saskatchewan Next Step II Outreach School","9807-108 Street","","Fort Saskatchewan","AB","T8L2J3","(780) 992-0101","Public","53.711978520016","-113.20320035582","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-4","5","-11","-10","2012","2013","2017-03-16 21:16:27"
"3311","Fort Saskatchewan High School","10002 - 97 Avenue","","Fort Saskatchewan","AB","T8L1R2","(780) 998-3751","Public","53.70684","-113.21421","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","19","-22","-15","-18","2012","2013","2017-03-16 21:16:27"
"3313","Fort Saskatchewan Elementary School","9802 - 101 Street","","Fort Saskatchewan","AB","T8L1V4","(780) 998-7771","Public","53.708558","-113.212607","2017-03-16 21:15:31","0","10","14","6","8","0","8","16","0","0","0","0","0","0","62","2012","2013","2017-03-16 21:16:27"
"3316","Win Ferguson Community School","9529 - 89 Street","","Fort Saskatchewan","AB","T8L1J2","(780) 998-1441","Public","53.695931","-113.236538","2017-03-16 21:15:31","0","-9","27","2","-7","5","0","13","0","0","0","0","0","0","31","2012","2013","2017-03-16 21:16:27"
"3318","Ministik School","21246 Highway 14","","Sherwood Park","AB","T8G1G1","(780) 662-2478","Public","53.3963078","-113.0137768","2017-03-16 21:15:31","0","2","14","-12","6","5","3","2","0","0","0","0","0","0","20","2012","2013","2017-03-16 21:16:27"
"3321","F. R. Haythorne School","300 Colwill Boulevard","","Sherwood Park","AB","T8A5R7","(780) 467-3800","Public","53.529121626714","-113.26550029563","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-72","6","35","0","0","0","-31","2012","2013","2017-03-16 21:16:27"
"3322","Salisbury Composite High School","20 Festival Way","","Sherwood Park","AB","T8A4Y1","(780) 467-8816","Public","53.5255343156","-113.30077666323","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","31","-55","7","-17","2012","2013","2017-03-16 21:16:27"
"3323","Sherwood Heights Junior High School","241 Fir Street","","Sherwood Park","AB","T8A2G6","(780) 467-5930","Public","53.51883","-113.306514","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","22","32","-12","0","0","0","42","2012","2013","2017-03-16 21:16:27"
"3324","Brentwood School","28 Heron Road","","Sherwood Park","AB","T8A0H2","(780) 467-5591","Public","53.519749207188","-113.28905550926","2017-03-16 21:15:31","0","30","5","-3","-14","11","0","-3","0","0","0","0","0","0","26","2012","2013","2017-03-16 21:16:27"
"3325","Ecole Campbelltown School","271 Conifer Street","","Sherwood Park","AB","T8A1M4","(780) 467-5143","Public","53.519522149572","-113.31321461653","2017-03-16 21:15:31","0","-11","25","-17","13","-4","4","8","0","0","0","0","0","0","18","2012","2013","2017-03-16 21:16:27"
"3326","Pine Street School","133 Pine Street","","Sherwood Park","AB","T8A1H2","(780) 467-2246","Public","53.519959857756","-113.30115689682","2017-03-16 21:15:31","0","31","5","4","16","-23","28","-26","0","0","0","0","0","0","35","2012","2013","2017-03-16 21:16:27"
"3328","Westboro Elementary School","1078 Strathcona Drive","","Sherwood Park","AB","T8A0Z9","(780) 467-7751","Public","53.5256353","-113.3215838","2017-03-16 21:15:31","0","6","18","1","12","-3","5","-3","0","0","0","0","0","0","36","2012","2013","2017-03-16 21:16:27"
"3329","Mills Haven Elementary School","73 Main Boulevard","","Sherwood Park","AB","T8A0R1","(780) 467-5556","Public","53.537385785169","-113.30570846627","2017-03-16 21:15:31","0","3","15","2","3","-3","13","-9","0","0","0","0","0","0","24","2012","2013","2017-03-16 21:16:27"
"3330","Clover Bar Junior High School","50 Main Boulevard","","Sherwood Park","AB","T8A0R2","(780) 467-2295","Public","53.536457083065","-113.30898382936","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","28","-37","-11","0","0","0","-20","2012","2013","2017-03-16 21:16:27"
"3331","Wye School","163, 22560 Wye Road","","Sherwood Park","AB","T8A4T6","(780) 467-7447","Public","53.5150272","-113.2390585","2017-03-16 21:15:31","0","-15","0","7","-5","13","6","7","0","0","0","0","0","0","13","2012","2013","2017-03-16 21:16:27"
"3332","Castle School","55262 Range Road 214","R.R. 2","Fort Saskatchewan","AB","T8L4A3","(780) 998-0784","Public","53.7560421","-113.0792918","2017-03-16 21:15:31","0","0","-1","4","-4","3","-4","3","1","0","0","0","0","0","2","2012","2013","2017-03-16 21:16:27"
"3333","Glen Allan Elementary School","106 Georgian Way","","Sherwood Park","AB","T8A2V9","(780) 467-5519","Public","53.536938","-113.281256","2017-03-16 21:15:31","0","30","-4","-6","0","8","-15","12","0","0","0","0","0","0","25","2012","2013","2017-03-16 21:16:27"
"3334","Wes Hosford School","207 Granada Boulevard","","Sherwood Park","AB","T8A3R5","(780) 464-1711","Public","53.529246158692","-113.28407971164","2017-03-16 21:15:31","0","-4","9","2","6","2","-1","4","0","0","0","0","0","0","18","2012","2013","2017-03-16 21:16:27"
"3335","Fultonvale Elementary Junior High School","52029 Range Road 224","","Sherwood Park","AB","T8C1B5","(780) 922-3058","Public","53.4599319","-113.1922927","2017-03-16 21:15:31","0","14","28","10","15","24","41","8","7","-9","3","0","0","0","141","2012","2013","2017-03-16 21:16:27"
"3336","Woodbridge Farms School","1127 Parker Drive","","Sherwood Park","AB","T8A4E5","(780) 464-3330","Public","53.530027121207","-113.32406365375","2017-03-16 21:15:31","0","-10","17","4","3","12","-24","19","0","0","0","0","0","0","21","2012","2013","2017-03-16 21:16:27"
"3339","Salisbury Composite (Evening)","1604 Sherwood Drive","","Sherwood Park","AB","T8A0Z2","(780) 467-7292","Public","53.525058709972","-113.30046028236","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","-3","2012","2013","2017-03-16 21:16:27"
"3340","Bev Facey Community High School","99 Colwill Boulevard","","Sherwood Park","AB","T8A4V5","(780) 467-0044","Public","53.524936865726","-113.26903341349","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-28","-29","-72","-129","2012","2013","2017-03-16 21:16:27"
"3341","James Mowat School","9625 - 82 Street","","Fort Saskatchewan","AB","T8L3T6","(780) 992-1272","Public","53.691739","-113.245536","2017-03-16 21:15:31","0","-2","11","10","-4","6","-10","14","0","0","0","0","0","0","25","2012","2013","2017-03-16 21:16:27"
"3395","Strathcona Christian Academy","1011 Cloverbar Road","","Sherwood Park","AB","T8A4V7","(780) 464-7127","Public","53.512938219745","-113.26903515952","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","3","-1","3","23","-7","5","26","2012","2013","2017-03-16 21:16:27"
"3397","Fort Saskatchewan Christian School","9806 - 101 Street"," ","Fort Saskatchewan","AB","T8L1V4","(780) 998-7044","Public","53.708914952465","-113.21282677183","2017-03-16 21:15:31","0","4","6","12","-5","-4","11","-5","-6","4","-5","0","0","0","12","2012","2013","2017-03-16 21:16:27"
"3404","Lamont High School","General Delivery","","Lamont","AB","T0B2R0","(780) 895-2228","Public","53.759855402297","-112.77776924205","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-1","5","-6","2","-3","9","6","2012","2013","2017-03-16 21:16:27"
"3405","Lamont Elementary School","P.O. Bag 540","","Lamont","AB","T0B2R0","(780) 895-2269","Public","53.759100628979","-112.77628866267","2017-03-16 21:15:31","0","12","3","5","-18","6","-4","1","0","0","0","0","0","0","5","2012","2013","2017-03-16 21:16:27"
"3406","Mundare School","P.O. Box 319","","Mundare","AB","T0B3H0","(780) 764-3962","Public","53.593493512602","-112.33379727519","2017-03-16 21:15:31","0","-9","-2","2","-6","0","4","-6","-4","4","0","0","0","0","-17","2012","2013","2017-03-16 21:16:27"
"3409","Bruderheim Community School","P.O. Box 190","","Bruderheim","AB","T0B0S0","(780) 796-3936","Public","53.804182880549","-112.92497627459","2017-03-16 21:15:31","0","10","2","-2","4","5","-1","0","0","0","0","0","0","0","18","2012","2013","2017-03-16 21:16:27"
"6001","New Horizons School","1000 Strathcona Drive","","Sherwood Park","AB","T8A3R6","(780) 416-2353","Charter","53.520620272266","-113.32109396508","2017-03-16 21:15:31","0","1","2","0","2","-1","-1","-2","-6","6","3","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"6003","Boyle Street Education Centre","10312 - 105 Street","","Edmonton","AB","T5J1E6","(780) 428-1420","Charter","53.5449202","-113.5015499","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-38","-23","1","-60","2012","2013","2017-03-16 21:16:27"
"6004","Suzuki Charter School","10720 - 54 Street","","Edmonton","AB","T6A2H9","(780) 468-2598","Charter","53.5548916","-113.4223892","2017-03-16 21:15:31","0","-1","-2","-2","0","-13","3","5","0","0","0","0","0","0","-10","2012","2013","2017-03-16 21:16:27"
"6006","Aurora School","12245 - 131 Street","","Edmonton","AB","T5L1M8","(780) 454-1855","Charter","53.576771855555","-113.54868457805","2017-03-16 21:15:31","0","1","20","0","0","0","20","-1","5","-1","2","0","0","0","46","2012","2013","2017-03-16 21:16:27"
"7050","Vimy Ridge","8205 - 90 Avenue","","Edmonton","AB","T6C1N8","(780) 465-5461","Public","53.5240686","-113.453418","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-12","8","-6","-28","-4","16","-26","2012","2013","2017-03-16 21:16:27"
"7051","Eastglen School","11430 - 68 Street","","Edmonton","AB","T5B1P1","(780) 479-1991","Public","53.568202341817","-113.44581833002","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","62","-40","67","89","2012","2013","2017-03-16 21:16:27"
"7052","Queen Elizabeth School","9425 - 132 Avenue","","Edmonton","AB","T5E0Y4","(780) 476-8671","Public","53.591438643635","-113.48744363097","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-11","21","-64","-54","2012","2013","2017-03-16 21:16:27"
"7053","Ross Sheppard School","13546 - 111 Avenue","","Edmonton","AB","T5M2P2","(780) 448-5000","Public","53.560211219799","-113.55741231706","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","43","-11","-65","-33","2012","2013","2017-03-16 21:16:27"
"7054","Strathcona School","10450 - 72 Avenue","","Edmonton","AB","T6E0Z6","(780) 439-3957","Public","53.5089642","-113.5000629","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-14","20","46","52","2012","2013","2017-03-16 21:16:27"
"7055","Victoria School","10210 - 108 Avenue","","Edmonton","AB","T5H1A8","(780) 426-3010","Public","53.5531999","-113.496374","2017-03-16 21:15:31","0","-2","8","0","-20","22","-5","5","6","-5","-8","2","-52","27","-22","2012","2013","2017-03-16 21:16:27"
"7057","W P Wagner School","6310 Wagner Road","","Edmonton","AB","T6E4N5","(780) 469-1315","Public","53.499817963503","-113.45115694708","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-5","20","20","35","2012","2013","2017-03-16 21:16:27"
"7058","McNally School","8440 - 105 Avenue","","Edmonton","AB","T6A1B6","(780) 469-0442","Public","53.548539916888","-113.45926904935","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","44","15","-52","7","2012","2013","2017-03-16 21:16:27"
"7059","Harry Ainlay School","4350 - 111 Street","","Edmonton","AB","T6J1E8","(780) 413-2700","Public","53.479567545373","-113.51848304299","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-42","63","-7","14","2012","2013","2017-03-16 21:16:27"
"7063","M. E. LaZerte School","6804 - 144 Avenue","","Edmonton","AB","T5C3C7","(780) 408-9800","Public","53.605900076724","-113.44430513492","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","19","22","1","42","2012","2013","2017-03-16 21:16:27"
"7066","Old Scona School","10523 - 84 Avenue","","Edmonton","AB","T6E2H5","(780) 433-0627","Public","53.5197042","-113.50195","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","6","4","-16","-6","2012","2013","2017-03-16 21:16:27"
"7071","Jasper Place School","8950 - 163 Street","","Edmonton","AB","T5R2P2","(780) 408-9000","Public","53.525198661179","-113.60458008679","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-4","38","-49","-15","2012","2013","2017-03-16 21:16:27"
"7075","J Percy Page School","2707 Millwoods Road N.W.","","Edmonton","AB","T6K4A6","(780) 462-3322","Public","53.456447926627","-113.4469699791","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","38","-40","0","-2","2012","2013","2017-03-16 21:16:27"
"7090","Metro Continuing Education","7835 76 Avenue NW","","Edmonton","AB","T6C2N1","(780) 428-1111","Public","53.5114423","-113.4484099","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-193","-7","190","-10","2012","2013","2017-03-16 21:16:27"
"7100","Abbott School","12045 - 34 Street","","Edmonton","AB","T5W1Z5","(780) 477-7310","Public","53.574408687272","-113.39286335079","2017-03-16 21:15:31","0","14","-18","12","-11","-6","-6","8","0","0","0","0","0","0","-7","2012","2013","2017-03-16 21:16:27"
"7104","Athlone School","12940 - 129 Street","","Edmonton","AB","T5L1J3","(780) 455-5823","Public","53.588525579329","-113.54476779497","2017-03-16 21:15:31","0","-3","2","-8","-1","3","-2","0","0","0","0","0","0","0","-9","2012","2013","2017-03-16 21:16:27"
"7106","Beacon Heights School","4610 - 121 Avenue","","Edmonton","AB","T5W1M8","(780) 479-4038","Public","53.575617185251","-113.41391994512","2017-03-16 21:15:31","0","8","0","-3","6","-7","-2","1","0","0","0","0","0","0","3","2012","2013","2017-03-16 21:16:27"
"7107","Belgravia School","11605 - 74 Avenue","","Edmonton","AB","T6G0G1","(780) 435-5560","Public","53.510040449993","-113.53141942195","2017-03-16 21:15:31","0","0","-10","6","-9","0","6","6","0","0","0","0","0","0","-1","2012","2013","2017-03-16 21:16:27"
"7109","Belvedere School","13359 - 62 Street","","Edmonton","AB","T5A0V5","(780) 476-2022","Public","53.595045270773","-113.43611295107","2017-03-16 21:15:31","0","4","9","5","-5","11","0","-6","0","0","0","0","0","0","18","2012","2013","2017-03-16 21:16:27"
"7113","Calder School","12950 - 118 Street","","Edmonton","AB","T5E5L2","(780) 454-4313","Public","53.588889216561","-113.52558413492","2017-03-16 21:15:31","0","19","5","-11","3","-5","-2","-5","0","0","0","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"7115","Coronation School","10925 - 139 Street","","Edmonton","AB","T5M1P8","(780) 455-2008","Public","53.555080626538","-113.56079613625","2017-03-16 21:15:31","0","-1","18","7","-7","-5","-4","18","0","0","0","0","0","0","26","2012","2013","2017-03-16 21:16:27"
"7118","Delton School","12126 - 89 Street","","Edmonton","AB","T5B3W4","(780) 477-8742","Public","53.5759332","-113.4784126","2017-03-16 21:15:31","0","-6","-2","-7","4","-5","12","-11","0","0","0","0","-1","0","-16","2012","2013","2017-03-16 21:16:27"
"7121","Dovercourt School","13910 - 122 Avenue","","Edmonton","AB","T5L2W3","(780) 455-6171","Public","53.574638845881","-113.5625174676","2017-03-16 21:15:31","0","-3","14","5","-8","17","-10","6","0","0","0","0","0","0","21","2012","2013","2017-03-16 21:16:27"
"7123","Forest Heights School","10304 - 81 Street","","Edmonton","AB","T6A3X4","(780) 466-0312","Public","53.544751","-113.453247","2017-03-16 21:15:31","0","7","-2","-2","2","-17","9","-5","0","0","0","0","0","0","-8","2012","2013","2017-03-16 21:16:27"
"7126","Glenora School","13520 - 102 Avenue","","Edmonton","AB","T5N0N7","(780) 452-4740","Public","53.5438339","-113.555479","2017-03-16 21:15:31","0","-11","16","-1","-5","-3","-2","-6","0","0","0","0","0","0","-12","2012","2013","2017-03-16 21:16:27"
"7127","Gold Bar School","10524 - 46 Street","","Edmonton","AB","T6A1Y3","(780) 466-4116","Public","53.5494989","-113.41337","2017-03-16 21:15:31","0","3","14","0","4","1","-11","2","0","0","0","0","0","0","13","2012","2013","2017-03-16 21:16:27"
"7128","Grandview Heights School","6225 - 127 Street","","Edmonton","AB","T6H3W8","(780) 434-1502","Public","53.499504","-113.547048","2017-03-16 21:15:31","0","0","3","5","-3","5","0","-2","0","-2","8","0","0","0","14","2012","2013","2017-03-16 21:16:27"
"7129","Grovenor School","10345 - 144 Street","","Edmonton","AB","T5N2V3","(780) 455-0832","Public","53.545160249756","-113.56840498413","2017-03-16 21:15:31","0","-7","-2","7","-4","5","2","6","0","0","0","0","0","0","7","2012","2013","2017-03-16 21:16:27"
"7132","Hazeldean School","6715 - 97 Street","","Edmonton","AB","T6E3J9","(780) 433-7583","Public","53.504194","-113.47867","2017-03-16 21:15:31","0","-7","5","-2","-4","-3","-2","-12","0","0","0","0","0","0","-25","2012","2013","2017-03-16 21:16:27"
"7136","Inglewood School","11515 - 127 Street","","Edmonton","AB","T5M0V4","(780) 455-4673","Public","53.566142686682","-113.54044094247","2017-03-16 21:15:31","0","10","2","8","7","2","1","-7","0","0","0","0","0","0","23","2012","2013","2017-03-16 21:16:27"
"7137","Kensington School","13410 - 119 Street","","Edmonton","AB","T5E5N1","(780) 455-1836","Public","53.5953134","-113.5275504","2017-03-16 21:15:31","0","-7","5","2","10","-10","0","-9","0","0","0","0","0","0","-9","2012","2013","2017-03-16 21:16:27"
"7138","Kildare School","7525 - 144 Avenue","","Edmonton","AB","T5C2R8","(780) 476-5675","Public","53.606404382732","-113.45700364816","2017-03-16 21:15:31","0","-6","0","-4","6","-14","-3","2","0","0","0","0","0","0","-19","2012","2013","2017-03-16 21:16:27"
"7141","Lauderdale School","10610 - 129 Avenue","","Edmonton","AB","T5E4V6","(780) 475-8737","Public","53.588305","-113.502342","2017-03-16 21:15:31","0","-3","-3","9","-2","-6","-11","6","0","0","0","0","0","0","-10","2012","2013","2017-03-16 21:16:27"
"7143","McArthur School","13535 - 134 Street","","Edmonton","AB","T5L1W3","(780) 455-2728","Public","53.597680119988","-113.55120980622","2017-03-16 21:15:31","0","2","0","-7","7","-8","11","-1","0","0","0","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"7146","Brookside School","5504 - 143 Street","","Edmonton","AB","T6H4E5","(780) 434-0464","Public","53.4922593","-113.5681026","2017-03-16 21:15:31","0","-3","12","6","4","-4","-1","14","0","0","0","0","0","0","28","2012","2013","2017-03-16 21:16:27"
"7149","Mee-Yah-Noh School","9228 - 128 A Ave","","Edmonton","AB","T5E0J8","(780) 475-1929","Public","53.587396309876","-113.48421815847","2017-03-16 21:15:31","0","-1","-7","11","1","7","-4","3","0","0","0","0","0","0","10","2012","2013","2017-03-16 21:16:27"
"7150","Mill Creek School","9735 - 80 Avenue","","Edmonton","AB","T6E1S8","(780) 433-5746","Public","53.5154123","-113.4812863","2017-03-16 21:15:31","0","-8","27","-17","11","-8","15","-1","0","0","0","0","0","0","19","2012","2013","2017-03-16 21:16:27"
"7151","Montrose School","11931 - 62 Street","","Edmonton","AB","T5W4C7","(780) 471-2358","Public","53.572699349708","-113.43608430688","2017-03-16 21:15:31","0","7","-3","0","-5","-5","-4","7","0","0","0","0","0","0","-3","2012","2013","2017-03-16 21:16:27"
"7153","Mount Royal School","11303 - 55 Street","","Edmonton","AB","T5W3P6","(780) 477-8202","Public","53.568869858884","-113.4253704762","2017-03-16 21:15:31","0","15","-4","14","0","11","5","11","0","0","0","0","0","0","52","2012","2013","2017-03-16 21:16:27"
"7156","Norwood School","9520 - 111 Avenue","","Edmonton","AB","T5G0A6","(780) 477-1002","Public","53.560499","-113.487872","2017-03-16 21:15:31","0","-10","13","5","6","1","14","2","0","0","0","0","0","0","31","2012","2013","2017-03-16 21:16:27"
"7161","Prince Charles School","12325 - 127 Street","","Edmonton","AB","T5L0Z9","(780) 455-5533","Public","53.578600439095","-113.54025039154","2017-03-16 21:15:31","0","-7","-1","-1","10","4","4","1","0","0","0","0","0","0","10","2012","2013","2017-03-16 21:16:27"
"7164","Queen Alexandra School","7730 - 106 Street","","Edmonton","AB","T6E4W3","(780) 439-2516","Public","53.513781327194","-113.50456259259","2017-03-16 21:15:31","0","-5","2","2","-1","2","5","1","0","0","0","0","0","0","6","2012","2013","2017-03-16 21:16:27"
"7168","Riverdale School","8901 - 101 Avenue","","Edmonton","AB","T5H0B1","(780) 425-7600","Public","53.543273","-113.468262","2017-03-16 21:15:31","0","16","-13","11","-1","-1","0","1","0","0","0","0","0","0","13","2012","2013","2017-03-16 21:16:27"
"7170","Rutherford School","8620 - 91 Street","","Edmonton","AB","T6C3N2","(780) 466-2891","Public","53.5222906","-113.4687339","2017-03-16 21:15:31","0","12","2","1","7","-1","6","-1","0","0","0","0","0","0","26","2012","2013","2017-03-16 21:16:27"
"7171","Scott Robertson School","13515 - 107 Street","","Edmonton","AB","T5E4W3","(780) 475-3565","Public","53.5967199","-113.5043156","2017-03-16 21:15:31","0","28","-8","-1","9","-12","2","-7","0","0","0","0","0","0","11","2012","2013","2017-03-16 21:16:27"
"7176","Patricia Heights School","16216 - 78 Avenue","","Edmonton","AB","T5R3E6","(780) 487-0550","Public","53.5112","-113.604341","2017-03-16 21:15:31","0","-8","8","7","-4","7","7","-16","0","0","0","0","0","0","1","2012","2013","2017-03-16 21:16:27"
"7177","Virginia Park School","7324 - 109 Avenue","","Edmonton","AB","T5B0A1","(780) 477-8152","Public","53.5603729","-113.4484076","2017-03-16 21:15:31","0","-3","4","-1","6","-4","1","3","0","0","0","0","0","0","6","2012","2013","2017-03-16 21:16:27"
"7178","Greenfield School","3735 - 114 Street","","Edmonton","AB","T6J2G6","(780) 434-8581","Public","53.472387757235","-113.52683092296","2017-03-16 21:15:31","0","-1","16","-11","7","0","-7","-7","0","0","0","0","0","0","-3","2012","2013","2017-03-16 21:16:27"
"7180","Lansdowne School","12323 - 51 Avenue","","Edmonton","AB","T6H0M6","(780) 434-3160","Public","53.487770086812","-113.54526974736","2017-03-16 21:15:31","0","13","-1","17","-4","9","4","-2","0","0","0","0","0","0","36","2012","2013","2017-03-16 21:16:27"
"7182","Windsor Park School","8720 - 118 Street","","Edmonton","AB","T6G1T5","(780) 433-3924","Public","53.524097","-113.53496","2017-03-16 21:15:31","0","-3","2","-2","3","3","-1","2","0","0","0","0","0","0","4","2012","2013","2017-03-16 21:16:27"
"7184","Glengarry School","9211 - 135 Avenue","","Edmonton","AB","T5E1N7","(780) 476-5373","Public","53.596304077027","-113.48413260713","2017-03-16 21:15:31","0","-9","1","7","-24","2","-12","22","0","0","0","0","0","0","-13","2012","2013","2017-03-16 21:16:27"
"7185","Lendrum School","11330 - 54 Avenue","","Edmonton","AB","T6H0V7","(780) 434-3588","Public","53.491103567418","-113.52231625264","2017-03-16 21:15:31","0","6","6","7","10","-3","14","12","0","0","0","0","0","0","52","2012","2013","2017-03-16 21:16:27"
"7186","Malmo School","4716 - 115 Street","","Edmonton","AB","T6H3N8","(780) 434-1362","Public","53.485013676199","-113.52936414603","2017-03-16 21:15:31","0","1","-5","0","-3","-1","5","12","0","0","0","0","0","0","9","2012","2013","2017-03-16 21:16:27"
"7187","Princeton School","7720 - 130 Avenue","","Edmonton","AB","T5C1Y2","(780) 476-2344","Public","53.58964523411","-113.45948418916","2017-03-16 21:15:31","0","0","1","-3","7","5","-10","-5","0","0","0","0","0","0","-5","2012","2013","2017-03-16 21:16:27"
"7188","J A Fife School","15004 - 76 Street","","Edmonton","AB","T5C1C2","(780) 476-0775","Public","53.611691094983","-113.46081174471","2017-03-16 21:15:31","0","5","14","6","6","-1","14","-14","0","0","0","0","0","0","30","2012","2013","2017-03-16 21:16:27"
"7189","Waverley School","6825 - 89 Avenue","","Edmonton","AB","T6B0N3","(780) 469-6682","Public","53.5239572","-113.4333034","2017-03-16 21:15:31","0","32","10","0","-5","9","1","-2","0","0","0","0","0","0","45","2012","2013","2017-03-16 21:16:27"
"7191","Northmount School","14020 - 88A Street","","Edmonton","AB","T5E3J4","(780) 475-5162","Public","53.603423537354","-113.47678777249","2017-03-16 21:15:31","0","7","-21","19","6","26","0","9","0","0","0","0","0","0","46","2012","2013","2017-03-16 21:16:27"
