"school_code","school_name","school_address1","school_address2","school_city","school_province","school_postal_code","school_phone","authority_type","latitude","longitude","school_updated","school_authority_code","ecs","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total","start_year","end_year","enrollment_updated"
"3234","Ecole Coloniale Estates School","37 Coloniale Way","","Beaumont","AB","T4X1M7","(780) 929-5904","Public","53.362322162464","-113.40861463936","2017-03-16 21:15:31","2245","0","0","0","0","89","100","132","98","116","0","0","0","0","535","2012","2013","2017-03-16 22:33:42"
"3235","John Maland High School","105 Athabasca Avenue","","Devon","AB","T9G1A4","(780) 987-3709","Public","53.3654828","-113.7193394","2017-03-16 21:15:31","2245","0","0","0","0","0","0","0","0","0","0","84","90","99","273","2012","2013","2017-03-16 22:33:42"
"3236","Robina Baker Elementary School","1 Jasper Court S.","","Devon","AB","T9G1A2","(780) 987-3705","Public","53.363663","-113.726789","2017-03-16 21:15:31","2245","72","57","43","50","56","0","0","0","0","0","0","0","0","278","2012","2013","2017-03-16 22:33:42"
"3237","Riverview Middle School","165 Athabasca Drive","","Devon","AB","T9G1A5","(780) 987-2204","Public","53.3636989","-113.71628","2017-03-16 21:15:31","2245","0","0","0","0","0","52","53","50","59","78","0","0","0","292","2012","2013","2017-03-16 22:33:42"
"3238","Black Gold Outreach School","104, 4330 Black Gold Drive","","Leduc","AB","T9E3C3","(780) 986-9466","Public","53.2571214","-113.5280449","2017-03-16 21:15:31","2245","0","0","0","0","0","0","0","1","4","7","17","31","84","144","2012","2013","2017-03-16 22:33:42"
"3270","Notre Dame School","66 South Park Drive","","Leduc","AB","T9E7J1","(780) 986-9300","Separate","53.253269","-113.534832","2017-03-16 21:15:31","0020","97","78","67","73","62","58","101","0","0","0","0","0","0","536","2012","2013","2017-03-16 22:33:43"
"3271","St. Benedict School","75 Alton Drive","","Leduc","AB","T9E7K1","(780) 986-7480","Separate","53.258905243379","-113.58119349091","2017-03-16 21:15:31","0020","87","52","40","44","48","37","0","0","0","0","0","0","0","308","2012","2013","2017-03-16 22:33:43"
"3272","Christ The King Junior Senior High School","3511 Rollyview Road","","Leduc","AB","T9E6N4","(780) 986-6859","Separate","53.2498716","-113.5203552","2017-03-16 21:15:31","0020","0","0","0","0","0","0","0","90","103","83","67","51","51","445","2012","2013","2017-03-16 22:33:43"
"3290","Devon Christian School","205 Miquelon Avenue West","","Devon","AB","T9G0L8","(780) 987-4157","Private School","53.35177940246","-113.73496507738","2017-03-16 21:15:31","9319","13","9","11","4","10","10","9","4","6","2","0","0","0","78","2012","2013","2017-03-16 22:33:44"
"3301","Ardrossan Junior Senior High School","53129 Range Road 222","","Ardrossan","AB","T8E2M8","(780) 922-2228","Public","53.561828830942","-113.14691534153","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","115","108","146","152","154","139","814","2012","2013","2017-03-16 22:33:42"
"3303","Ecole Elementaire Ardrossan Elementary School","53131 Range Road 222","","Ardrossan","AB","T8E2M8","(780) 922-2066","Public","53.562810079944","-113.14728042195","2017-03-16 21:15:31","2195","107","54","54","62","68","77","73","0","0","0","0","0","0","495","2012","2013","2017-03-16 22:33:42"
"3304","Uncas Elementary School","21313 Township Road 524","","Ardrossan","AB","T8G2G2","(780) 922-4025","Public","53.511159887028","-113.02756022678","2017-03-16 21:15:31","2195","25","28","24","24","21","19","37","0","0","0","0","0","0","178","2012","2013","2017-03-16 22:33:42"
"3307","Sherwood Park Next Step I Outreach School","1604 Sherwood Drive","","Sherwood Park","AB","T8A0Z2","(780) 464-1899","Public","53.525798549607","-113.30123275855","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","1","9","11","43","80","330","474","2012","2013","2017-03-16 22:33:42"
"3310","Fort Saskatchewan Next Step II Outreach School","9807-108 Street","","Fort Saskatchewan","AB","T8L2J3","(780) 992-0101","Public","53.711978520016","-113.20320035582","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","0","0","0","11","11","78","100","2012","2013","2017-03-16 22:33:42"
"3311","Fort Saskatchewan High School","10002 - 97 Avenue","","Fort Saskatchewan","AB","T8L1R2","(780) 998-3751","Public","53.70684","-113.21421","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","0","0","0","131","146","168","445","2012","2013","2017-03-16 22:33:42"
"3313","Fort Saskatchewan Elementary School","9802 - 101 Street","","Fort Saskatchewan","AB","T8L1V4","(780) 998-7771","Public","53.708558","-113.212607","2017-03-16 21:15:31","2195","58","46","46","43","47","42","29","0","0","0","0","0","0","311","2012","2013","2017-03-16 22:33:42"
"3316","Win Ferguson Community School","9529 - 89 Street","","Fort Saskatchewan","AB","T8L1J2","(780) 998-1441","Public","53.695931","-113.236538","2017-03-16 21:15:31","2195","113","44","47","54","51","53","40","0","0","0","0","0","0","402","2012","2013","2017-03-16 22:33:42"
"3318","Ministik School","21246 Highway 14","","Sherwood Park","AB","T8G1G1","(780) 662-2478","Public","53.3963078","-113.0137768","2017-03-16 21:15:31","2195","20","8","19","16","11","8","6","0","0","0","0","0","0","88","2012","2013","2017-03-16 22:33:42"
"3321","F. R. Haythorne School","300 Colwill Boulevard","","Sherwood Park","AB","T8A5R7","(780) 467-3800","Public","53.529121626714","-113.26550029563","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","244","246","207","0","0","0","697","2012","2013","2017-03-16 22:33:42"
"3322","Salisbury Composite High School","20 Festival Way","","Sherwood Park","AB","T8A4Y1","(780) 467-8816","Public","53.5255343156","-113.30077666323","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","0","0","0","315","356","346","1017","2012","2013","2017-03-16 22:33:42"
"3323","Sherwood Heights Junior High School","241 Fir Street","","Sherwood Park","AB","T8A2G6","(780) 467-5930","Public","53.51883","-113.306514","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","167","140","153","0","0","0","460","2012","2013","2017-03-16 22:33:42"
"3324","Brentwood School","28 Heron Road","","Sherwood Park","AB","T8A0H2","(780) 467-5591","Public","53.519749207188","-113.28905550926","2017-03-16 21:15:31","2195","64","60","64","79","71","75","73","0","0","0","0","0","0","486","2012","2013","2017-03-16 22:33:42"
"3325","Ecole Campbelltown School","271 Conifer Street","","Sherwood Park","AB","T8A1M4","(780) 467-5143","Public","53.519522149572","-113.31321461653","2017-03-16 21:15:31","2195","86","62","72","57","60","57","47","0","0","0","0","0","0","441","2012","2013","2017-03-16 22:33:42"
"3326","Pine Street School","133 Pine Street","","Sherwood Park","AB","T8A1H2","(780) 467-2246","Public","53.519959857756","-113.30115689682","2017-03-16 21:15:31","2195","67","69","64","50","82","55","80","0","0","0","0","0","0","467","2012","2013","2017-03-16 22:33:42"
"3328","Westboro Elementary School","1078 Strathcona Drive","","Sherwood Park","AB","T8A0Z9","(780) 467-7751","Public","53.5256353","-113.3215838","2017-03-16 21:15:31","2195","52","45","47","40","49","47","53","0","0","0","0","0","0","333","2012","2013","2017-03-16 22:33:42"
"3329","Mills Haven Elementary School","73 Main Boulevard","","Sherwood Park","AB","T8A0R1","(780) 467-5556","Public","53.537385785169","-113.30570846627","2017-03-16 21:15:31","2195","71","45","46","43","50","39","54","0","0","0","0","0","0","348","2012","2013","2017-03-16 22:33:42"
"3330","Clover Bar Junior High School","50 Main Boulevard","","Sherwood Park","AB","T8A0R2","(780) 467-2295","Public","53.536457083065","-113.30898382936","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","136","175","196","0","0","0","507","2012","2013","2017-03-16 22:33:42"
"3331","Wye School","163, 22560 Wye Road","","Sherwood Park","AB","T8A4T6","(780) 467-7447","Public","53.5150272","-113.2390585","2017-03-16 21:15:31","2195","82","70","66","72","62","56","51","0","0","0","0","0","0","459","2012","2013","2017-03-16 22:33:42"
"3332","Castle School","55262 Range Road 214","R.R. 2","Fort Saskatchewan","AB","T8L4A3","(780) 998-0784","Public","53.7560421","-113.0792918","2017-03-16 21:15:31","2195","0","5","0","4","1","5","2","1","1","1","0","0","0","20","2012","2013","2017-03-16 22:33:42"
"3333","Glen Allan Elementary School","106 Georgian Way","","Sherwood Park","AB","T8A2V9","(780) 467-5519","Public","53.536938","-113.281256","2017-03-16 21:15:31","2195","57","63","70","66","62","84","73","0","0","0","0","0","0","475","2012","2013","2017-03-16 22:33:42"
"3334","Wes Hosford School","207 Granada Boulevard","","Sherwood Park","AB","T8A3R5","(780) 464-1711","Public","53.529246158692","-113.28407971164","2017-03-16 21:15:31","2195","78","56","60","56","62","65","59","0","0","0","0","0","0","436","2012","2013","2017-03-16 22:33:42"
"3335","Fultonvale Elementary Junior High School","52029 Range Road 224","","Sherwood Park","AB","T8C1B5","(780) 922-3058","Public","53.4599319","-113.1922927","2017-03-16 21:15:31","2195","25","18","25","27","30","17","29","41","50","47","0","0","0","309","2012","2013","2017-03-16 22:33:42"
"3336","Woodbridge Farms School","1127 Parker Drive","","Sherwood Park","AB","T8A4E5","(780) 464-3330","Public","53.530027121207","-113.32406365375","2017-03-16 21:15:31","2195","79","59","59","57","38","62","44","0","0","0","0","0","0","398","2012","2013","2017-03-16 22:33:42"
"3339","Salisbury Composite (Evening)","1604 Sherwood Drive","","Sherwood Park","AB","T8A0Z2","(780) 467-7292","Public","53.525058709972","-113.30046028236","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","0","0","0","0","0","19","19","2012","2013","2017-03-16 22:33:42"
"3340","Bev Facey Community High School","99 Colwill Boulevard","","Sherwood Park","AB","T8A4V5","(780) 467-0044","Public","53.524936865726","-113.26903341349","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","0","0","0","326","354","411","1091","2012","2013","2017-03-16 22:33:42"
"3341","James Mowat School","9625 - 82 Street","","Fort Saskatchewan","AB","T8L3T6","(780) 992-1272","Public","53.691739","-113.245536","2017-03-16 21:15:31","2195","56","55","50","53","47","55","43","0","0","0","0","0","0","359","2012","2013","2017-03-16 22:33:42"
"3395","Strathcona Christian Academy","1011 Cloverbar Road","","Sherwood Park","AB","T8A4V7","(780) 464-7127","Public","53.512938219745","-113.26903515952","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","90","94","89","88","91","78","530","2012","2013","2017-03-16 22:33:42"
"3397","Fort Saskatchewan Christian School","9806 - 101 Street"," ","Fort Saskatchewan","AB","T8L1V4","(780) 998-7044","Public","53.708914952465","-113.21282677183","2017-03-16 21:15:31","2195","42","33","26","27","31","22","29","31","25","28","0","0","0","294","2012","2013","2017-03-16 22:33:42"
"3404","Lamont High School","General Delivery","","Lamont","AB","T0B2R0","(780) 895-2228","Public","53.759855402297","-112.77776924205","2017-03-16 21:15:31","2195","0","0","0","0","0","0","0","47","42","47","34","37","44","251","2012","2013","2017-03-16 22:33:42"
"3405","Lamont Elementary School","P.O. Bag 540","","Lamont","AB","T0B2R0","(780) 895-2269","Public","53.759100628979","-112.77628866267","2017-03-16 21:15:31","2195","39","32","27","44","38","40","38","0","0","0","0","0","0","258","2012","2013","2017-03-16 22:33:42"
"3406","Mundare School","P.O. Box 319","","Mundare","AB","T0B3H0","(780) 764-3962","Public","53.593493512602","-112.33379727519","2017-03-16 21:15:31","2195","29","19","18","24","23","16","24","21","13","0","0","0","0","187","2012","2013","2017-03-16 22:33:42"
"3409","Bruderheim Community School","P.O. Box 190","","Bruderheim","AB","T0B0S0","(780) 796-3936","Public","53.804182880549","-112.92497627459","2017-03-16 21:15:31","2195","24","19","17","15","14","14","11","0","0","0","0","0","0","114","2012","2013","2017-03-16 22:33:42"
"6001","New Horizons School","1000 Strathcona Drive","","Sherwood Park","AB","T8A3R6","(780) 416-2353","Charter","53.520620272266","-113.32109396508","2017-03-16 21:15:31","6015","22","21","22","21","22","24","24","24","15","11","0","0","0","206","2012","2013","2017-03-16 22:33:44"
"6003","Boyle Street Education Centre","10312 - 105 Street","","Edmonton","AB","T5J1E6","(780) 428-1420","Charter","53.5449202","-113.5015499","2017-03-16 21:15:31","6017","0","0","0","0","0","0","0","0","0","0","66","61","19","146","2012","2013","2017-03-16 22:33:44"
"6004","Suzuki Charter School","10720 - 54 Street","","Edmonton","AB","T6A2H9","(780) 468-2598","Charter","53.5548916","-113.4223892","2017-03-16 21:15:31","0012","44","46","44","41","47","45","38","0","0","0","0","0","0","305","2012","2013","2017-03-16 22:33:44"
"6006","Aurora School","12245 - 131 Street","","Edmonton","AB","T5L1M8","(780) 454-1855","Charter","53.576771855555","-113.54868457805","2017-03-16 21:15:31","6020","79","60","60","60","66","46","45","43","48","46","0","0","0","553","2012","2013","2017-03-16 22:33:44"
"7050","Vimy Ridge","8205 - 90 Avenue","","Edmonton","AB","T6C1N8","(780) 465-5461","Public","53.5240686","-113.453418","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","184","182","184","128","120","115","913","2012","2013","2017-03-16 22:33:43"
"7051","Eastglen School","11430 - 68 Street","","Edmonton","AB","T5B1P1","(780) 479-1991","Public","53.568202341817","-113.44581833002","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","213","252","228","693","2012","2013","2017-03-16 22:33:43"
"7052","Queen Elizabeth School","9425 - 132 Avenue","","Edmonton","AB","T5E0Y4","(780) 476-8671","Public","53.591438643635","-113.48744363097","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","349","350","520","1219","2012","2013","2017-03-16 22:33:43"
"7053","Ross Sheppard School","13546 - 111 Avenue","","Edmonton","AB","T5M2P2","(780) 448-5000","Public","53.560211219799","-113.55741231706","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","577","610","684","1871","2012","2013","2017-03-16 22:33:43"
"7054","Strathcona School","10450 - 72 Avenue","","Edmonton","AB","T6E0Z6","(780) 439-3957","Public","53.5089642","-113.5000629","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","472","446","448","1366","2012","2013","2017-03-16 22:33:43"
"7055","Victoria School","10210 - 108 Avenue","","Edmonton","AB","T5H1A8","(780) 426-3010","Public","53.5531999","-113.496374","2017-03-16 21:15:31","3020","44","43","49","64","44","55","65","148","154","169","282","321","284","1722","2012","2013","2017-03-16 22:33:43"
"7057","W P Wagner School","6310 Wagner Road","","Edmonton","AB","T6E4N5","(780) 469-1315","Public","53.499817963503","-113.45115694708","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","493","458","432","1383","2012","2013","2017-03-16 22:33:43"
"7058","McNally School","8440 - 105 Avenue","","Edmonton","AB","T6A1B6","(780) 469-0442","Public","53.548539916888","-113.45926904935","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","302","306","355","963","2012","2013","2017-03-16 22:33:43"
"7059","Harry Ainlay School","4350 - 111 Street","","Edmonton","AB","T6J1E8","(780) 413-2700","Public","53.479567545373","-113.51848304299","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","771","743","737","2251","2012","2013","2017-03-16 22:33:43"
"7063","M. E. LaZerte School","6804 - 144 Avenue","","Edmonton","AB","T5C3C7","(780) 408-9800","Public","53.605900076724","-113.44430513492","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","619","613","617","1849","2012","2013","2017-03-16 22:33:43"
"7066","Old Scona School","10523 - 84 Avenue","","Edmonton","AB","T6E2H5","(780) 433-0627","Public","53.5197042","-113.50195","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","117","110","108","335","2012","2013","2017-03-16 22:33:43"
"7071","Jasper Place School","8950 - 163 Street","","Edmonton","AB","T5R2P2","(780) 408-9000","Public","53.525198661179","-113.60458008679","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","761","713","789","2263","2012","2013","2017-03-16 22:33:43"
"7075","J Percy Page School","2707 Millwoods Road N.W.","","Edmonton","AB","T6K4A6","(780) 462-3322","Public","53.456447926627","-113.4469699791","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","333","385","413","1131","2012","2013","2017-03-16 22:33:43"
"7090","Metro Continuing Education","7835 76 Avenue NW","","Edmonton","AB","T6C2N1","(780) 428-1111","Public","53.5114423","-113.4484099","2017-03-16 21:15:31","3020","0","0","0","0","0","0","0","0","0","0","206","9","434","649","2012","2013","2017-03-16 22:33:43"
"7100","Abbott School","12045 - 34 Street","","Edmonton","AB","T5W1Z5","(780) 477-7310","Public","53.574408687272","-113.39286335079","2017-03-16 21:15:31","3020","33","45","26","33","33","37","24","0","0","0","0","0","0","231","2012","2013","2017-03-16 22:33:43"
"7104","Athlone School","12940 - 129 Street","","Edmonton","AB","T5L1J3","(780) 455-5823","Public","53.588525579329","-113.54476779497","2017-03-16 21:15:31","3020","26","19","23","26","20","21","21","0","0","0","0","0","0","156","2012","2013","2017-03-16 22:33:43"
"7106","Beacon Heights School","4610 - 121 Avenue","","Edmonton","AB","T5W1M8","(780) 479-4038","Public","53.575617185251","-113.41391994512","2017-03-16 21:15:31","3020","67","15","16","8","14","16","17","0","0","0","0","0","0","153","2012","2013","2017-03-16 22:33:43"
"7107","Belgravia School","11605 - 74 Avenue","","Edmonton","AB","T6G0G1","(780) 435-5560","Public","53.510040449993","-113.53141942195","2017-03-16 21:15:31","3020","19","28","20","28","25","17","11","0","0","0","0","0","0","148","2012","2013","2017-03-16 22:33:43"
"7109","Belvedere School","13359 - 62 Street","","Edmonton","AB","T5A0V5","(780) 476-2022","Public","53.595045270773","-113.43611295107","2017-03-16 21:15:31","3020","28","22","18","23","20","23","28","0","0","0","0","0","0","162","2012","2013","2017-03-16 22:33:43"
"7113","Calder School","12950 - 118 Street","","Edmonton","AB","T5E5L2","(780) 454-4313","Public","53.588889216561","-113.52558413492","2017-03-16 21:15:31","3020","17","10","20","17","21","20","22","0","0","0","0","0","0","127","2012","2013","2017-03-16 22:33:43"
"7115","Coronation School","10925 - 139 Street","","Edmonton","AB","T5M1P8","(780) 455-2008","Public","53.555080626538","-113.56079613625","2017-03-16 21:15:31","3020","33","16","12","22","22","23","6","0","0","0","0","0","0","134","2012","2013","2017-03-16 22:33:43"
"7118","Delton School","12126 - 89 Street","","Edmonton","AB","T5B3W4","(780) 477-8742","Public","53.5759332","-113.4784126","2017-03-16 21:15:31","3020","88","57","60","58","54","40","55","0","0","0","0","1","0","413","2012","2013","2017-03-16 22:33:43"
"7121","Dovercourt School","13910 - 122 Avenue","","Edmonton","AB","T5L2W3","(780) 455-6171","Public","53.574638845881","-113.5625174676","2017-03-16 21:15:31","3020","42","33","33","42","22","33","31","0","0","0","0","0","0","236","2012","2013","2017-03-16 22:33:43"
"7123","Forest Heights School","10304 - 81 Street","","Edmonton","AB","T6A3X4","(780) 466-0312","Public","53.544751","-113.453247","2017-03-16 21:15:31","3020","34","37","37","29","48","33","36","0","0","0","0","0","0","254","2012","2013","2017-03-16 22:33:43"
"7126","Glenora School","13520 - 102 Avenue","","Edmonton","AB","T5N0N7","(780) 452-4740","Public","53.5438339","-113.555479","2017-03-16 21:15:31","3020","32","22","24","25","28","29","32","0","0","0","0","0","0","192","2012","2013","2017-03-16 22:33:43"
"7127","Gold Bar School","10524 - 46 Street","","Edmonton","AB","T6A1Y3","(780) 466-4116","Public","53.5494989","-113.41337","2017-03-16 21:15:31","3020","24","14","21","21","21","31","24","0","0","0","0","0","0","156","2012","2013","2017-03-16 22:33:43"
"7128","Grandview Heights School","6225 - 127 Street","","Edmonton","AB","T6H3W8","(780) 434-1502","Public","53.499504","-113.547048","2017-03-16 21:15:31","3020","0","20","19","22","24","24","31","57","61","52","0","0","0","310","2012","2013","2017-03-16 22:33:43"
"7129","Grovenor School","10345 - 144 Street","","Edmonton","AB","T5N2V3","(780) 455-0832","Public","53.545160249756","-113.56840498413","2017-03-16 21:15:31","3020","25","23","20","22","16","13","9","0","0","0","0","0","0","128","2012","2013","2017-03-16 22:33:43"
"7132","Hazeldean School","6715 - 97 Street","","Edmonton","AB","T6E3J9","(780) 433-7583","Public","53.504194","-113.47867","2017-03-16 21:15:31","3020","142","19","16","25","19","20","28","0","0","0","0","0","0","269","2012","2013","2017-03-16 22:33:43"
"7136","Inglewood School","11515 - 127 Street","","Edmonton","AB","T5M0V4","(780) 455-4673","Public","53.566142686682","-113.54044094247","2017-03-16 21:15:31","3020","26","21","18","15","17","18","26","0","0","0","0","0","0","141","2012","2013","2017-03-16 22:33:43"
"7137","Kensington School","13410 - 119 Street","","Edmonton","AB","T5E5N1","(780) 455-1836","Public","53.5953134","-113.5275504","2017-03-16 21:15:31","3020","49","47","46","36","46","38","48","0","0","0","0","0","0","310","2012","2013","2017-03-16 22:33:43"
"7138","Kildare School","7525 - 144 Avenue","","Edmonton","AB","T5C2R8","(780) 476-5675","Public","53.606404382732","-113.45700364816","2017-03-16 21:15:31","3020","72","70","74","70","80","82","76","0","0","0","0","0","0","524","2012","2013","2017-03-16 22:33:43"
"7141","Lauderdale School","10610 - 129 Avenue","","Edmonton","AB","T5E4V6","(780) 475-8737","Public","53.588305","-113.502342","2017-03-16 21:15:31","3020","22","26","14","17","22","33","31","0","0","0","0","0","0","165","2012","2013","2017-03-16 22:33:43"
"7143","McArthur School","13535 - 134 Street","","Edmonton","AB","T5L1W3","(780) 455-2728","Public","53.597680119988","-113.55120980622","2017-03-16 21:15:31","3020","24","19","23","19","28","16","16","0","0","0","0","0","0","145","2012","2013","2017-03-16 22:33:43"
"7146","Brookside School","5504 - 143 Street","","Edmonton","AB","T6H4E5","(780) 434-0464","Public","53.4922593","-113.5681026","2017-03-16 21:15:31","3020","38","30","30","27","35","33","22","0","0","0","0","0","0","215","2012","2013","2017-03-16 22:33:43"
"7149","Mee-Yah-Noh School","9228 - 128 A Ave","","Edmonton","AB","T5E0J8","(780) 475-1929","Public","53.587396309876","-113.48421815847","2017-03-16 21:15:31","3020","31","37","30","25","27","37","38","0","0","0","0","0","0","225","2012","2013","2017-03-16 22:33:43"
"7150","Mill Creek School","9735 - 80 Avenue","","Edmonton","AB","T6E1S8","(780) 433-5746","Public","53.5154123","-113.4812863","2017-03-16 21:15:31","3020","57","30","47","32","39","16","17","0","0","0","0","0","0","238","2012","2013","2017-03-16 22:33:43"
"7151","Montrose School","11931 - 62 Street","","Edmonton","AB","T5W4C7","(780) 471-2358","Public","53.572699349708","-113.43608430688","2017-03-16 21:15:31","3020","16","20","24","24","27","29","28","0","0","0","0","0","0","168","2012","2013","2017-03-16 22:33:43"
"7153","Mount Royal School","11303 - 55 Street","","Edmonton","AB","T5W3P6","(780) 477-8202","Public","53.568869858884","-113.4253704762","2017-03-16 21:15:31","3020","28","39","29","24","13","12","8","0","0","0","0","0","0","153","2012","2013","2017-03-16 22:33:43"
"7156","Norwood School","9520 - 111 Avenue","","Edmonton","AB","T5G0A6","(780) 477-1002","Public","53.560499","-113.487872","2017-03-16 21:15:31","3020","54","22","29","25","28","19","21","0","0","0","0","0","0","198","2012","2013","2017-03-16 22:33:43"
"7161","Prince Charles School","12325 - 127 Street","","Edmonton","AB","T5L0Z9","(780) 455-5533","Public","53.578600439095","-113.54025039154","2017-03-16 21:15:31","3020","56","47","49","45","45","44","47","0","0","0","0","0","0","333","2012","2013","2017-03-16 22:33:43"
"7164","Queen Alexandra School","7730 - 106 Street","","Edmonton","AB","T6E4W3","(780) 439-2516","Public","53.513781327194","-113.50456259259","2017-03-16 21:15:31","3020","13","14","14","16","16","9","10","0","0","0","0","0","0","92","2012","2013","2017-03-16 22:33:43"
"7168","Riverdale School","8901 - 101 Avenue","","Edmonton","AB","T5H0B1","(780) 425-7600","Public","53.543273","-113.468262","2017-03-16 21:15:31","3020","14","24","9","11","12","12","11","0","0","0","0","0","0","93","2012","2013","2017-03-16 22:33:43"
"7170","Rutherford School","8620 - 91 Street","","Edmonton","AB","T6C3N2","(780) 466-2891","Public","53.5222906","-113.4687339","2017-03-16 21:15:31","3020","25","25","25","22","22","19","21","0","0","0","0","0","0","159","2012","2013","2017-03-16 22:33:43"
"7171","Scott Robertson School","13515 - 107 Street","","Edmonton","AB","T5E4W3","(780) 475-3565","Public","53.5967199","-113.5043156","2017-03-16 21:15:31","3020","113","20","20","12","25","20","19","0","0","0","0","0","0","229","2012","2013","2017-03-16 22:33:43"
"7176","Patricia Heights School","16216 - 78 Avenue","","Edmonton","AB","T5R3E6","(780) 487-0550","Public","53.5112","-113.604341","2017-03-16 21:15:31","3020","38","41","35","44","37","33","50","0","0","0","0","0","0","278","2012","2013","2017-03-16 22:33:43"
"7177","Virginia Park School","7324 - 109 Avenue","","Edmonton","AB","T5B0A1","(780) 477-8152","Public","53.5603729","-113.4484076","2017-03-16 21:15:31","3020","25","23","26","23","27","24","20","0","0","0","0","0","0","168","2012","2013","2017-03-16 22:33:43"
"7178","Greenfield School","3735 - 114 Street","","Edmonton","AB","T6J2G6","(780) 434-8581","Public","53.472387757235","-113.52683092296","2017-03-16 21:15:31","3020","82","66","76","62","59","66","73","0","0","0","0","0","0","484","2012","2013","2017-03-16 22:33:43"
"7180","Lansdowne School","12323 - 51 Avenue","","Edmonton","AB","T6H0M6","(780) 434-3160","Public","53.487770086812","-113.54526974736","2017-03-16 21:15:31","3020","34","29","14","24","19","18","20","0","0","0","0","0","0","158","2012","2013","2017-03-16 22:33:43"
"7182","Windsor Park School","8720 - 118 Street","","Edmonton","AB","T6G1T5","(780) 433-3924","Public","53.524097","-113.53496","2017-03-16 21:15:31","3020","28","27","28","27","25","25","21","0","0","0","0","0","0","181","2012","2013","2017-03-16 22:33:43"
"7184","Glengarry School","9211 - 135 Avenue","","Edmonton","AB","T5E1N7","(780) 476-5373","Public","53.596304077027","-113.48413260713","2017-03-16 21:15:31","3020","108","102","87","103","91","87","62","0","0","0","0","0","0","640","2012","2013","2017-03-16 22:33:43"
"7185","Lendrum School","11330 - 54 Avenue","","Edmonton","AB","T6H0V7","(780) 434-3588","Public","53.491103567418","-113.52231625264","2017-03-16 21:15:31","3020","28","29","24","15","22","14","12","0","0","0","0","0","0","144","2012","2013","2017-03-16 22:33:43"
"7186","Malmo School","4716 - 115 Street","","Edmonton","AB","T6H3N8","(780) 434-1362","Public","53.485013676199","-113.52936414603","2017-03-16 21:15:31","3020","49","57","44","43","43","35","25","0","0","0","0","0","0","296","2012","2013","2017-03-16 22:33:43"
"7187","Princeton School","7720 - 130 Avenue","","Edmonton","AB","T5C1Y2","(780) 476-2344","Public","53.58964523411","-113.45948418916","2017-03-16 21:15:31","3020","15","16","19","13","11","18","23","0","0","0","0","0","0","115","2012","2013","2017-03-16 22:33:43"
"7188","J A Fife School","15004 - 76 Street","","Edmonton","AB","T5C1C2","(780) 476-0775","Public","53.611691094983","-113.46081174471","2017-03-16 21:15:31","3020","45","49","41","39","48","41","52","0","0","0","0","0","0","315","2012","2013","2017-03-16 22:33:43"
"7189","Waverley School","6825 - 89 Avenue","","Edmonton","AB","T6B0N3","(780) 469-6682","Public","53.5239572","-113.4333034","2017-03-16 21:15:31","3020","90","13","18","25","16","20","24","0","0","0","0","0","0","206","2012","2013","2017-03-16 22:33:43"
"7191","Northmount School","14020 - 88A Street","","Edmonton","AB","T5E3J4","(780) 475-5162","Public","53.603423537354","-113.47678777249","2017-03-16 21:15:31","3020","32","56","31","32","18","21","12","0","0","0","0","0","0","202","2012","2013","2017-03-16 22:33:43"
"7192","Afton School","16604 - 91 Avenue","","Edmonton","AB","T5R5A4","(780) 484-3263","Public","53.526570423094","-113.60987006113","2017-03-16 21:15:31","3020","38","39","37","41","51","54","56","0","0","0","0","0","0","316","2012","2013","2017-03-16 22:33:43"
"7193","Clara Tyner School","9420 Ottewell Road","","Edmonton","AB","T6B2E2","(780) 469-5339","Public","53.5311018","-113.4354203","2017-03-16 21:15:31","3020","19","21","26","25","25","28","25","0","0","0","0","0","0","169","2012","2013","2017-03-16 22:33:43"
